user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>,birthday,gender,birth,birth_year,birth_month
197066280,14829521668,50015841,28,21458:3440761;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;3914866:11580,2,2012-11-25,2012,11,6,2,21458:3440761;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;3914866:11580,,0.0,2008-05-10,2008,5
13802003,26680928161,121408024,50008168,21458:32270;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;13023209:3235337;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:3290137;21477:4195556;21477:30731631;21477:106779;21477:4069612;25935:31381;21475:20145005;21475:234713719;21475:493281617,2,2014-09-12,2014,9,4,2,21458:32270;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;13023209:3235337;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:3290137;21477:4195556;21477:30731631;21477:106779;21477:4069612;25935:31381;21475:20145005;21475:234713719;21475:493281617,20111022.0,1.0,2011-10-22,2011,10
300031861,15556186232,50023632,50022520,21458:36557171;1633959:11499;11746018:21978;11802954:105416591;2397831:16561164;22334:33553046;2055177:104585;2049586:3349669;1628665:61550;1628665:3233938;21967:29774;21967:29773;21967:29775,1,2014-02-18,2014,2,1,1,21458:36557171;1633959:11499;11746018:21978;11802954:105416591;2397831:16561164;22334:33553046;2055177:104585;2049586:3349669;1628665:61550;1628665:3233938;21967:29774;21967:29773;21967:29775,20140105.0,0.0,2014-01-05,2014,1
650723936,38200162608,50012564,50014815,21458:30992;1628149:4300532;15054114:9609256;2815901:6736120;122217774:34731;21956:102526;37478245:9609256,5,2014-08-14,2014,8,3,5,21458:30992;1628149:4300532;15054114:9609256;2815901:6736120;122217774:34731;21956:102526;37478245:9609256,20141006.0,0.0,2014-10-06,2014,10
200491949,8680970096,50016704,50022520,21458:79565215;9133241:86045645;1633959:86045645;5261493:52657772;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271269;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:109126;1629348:114412;1628366:3230095;6619922:65007541;16646653:52928015;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:82340;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474;22142:82020;22142:82021;22142:82023;22142:82024;22142:82026;22142:82027;22142:82030;22142:82029;22142:82032;22142:82033,1,2013-07-15,2013,7,0,1,21458:79565215;9133241:86045645;1633959:86045645;5261493:52657772;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271269;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:109126;1629348:114412;1628366:3230095;6619922:65007541;16646653:52928015;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:82340;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474;22142:82020;22142:82021;22142:82023;22142:82024;22142:82026;22142:82027;22142:82030;22142:82029;22142:82032;22142:82033,20131106.0,1.0,2013-11-06,2013,11
139924698,37310042870,50012361,122650008,1628665:3233942;1628665:29796;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;122217803:30914;122217981:104866;21948:3228727;35730:125116;122218021:21828;22061:30912;25935:21991;25935:21990;122277820:29859;21458:3716749;2397831:16560881,1,2014-05-26,2014,5,0,1,1628665:3233942;1628665:29796;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;122217803:30914;122217981:104866;21948:3228727;35730:125116;122218021:21828;22061:30912;25935:21991;25935:21990;122277820:29859;21458:3716749;2397831:16560881,20120117.0,1.0,2012-01-17,2012,1
2230873305,36078196999,50009540,50014815,21458:87053095;9176982:641252401;2191928:3632786;2191842:13613107;2815901:59118284;122451853:6474327;22277:3818789;21479:44208;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937,1,2014-11-05,2014,11,2,1,21458:87053095;9176982:641252401;2191928:3632786;2191842:13613107;2815901:59118284;122451853:6474327;22277:3818789;21479:44208;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937,20120201.0,0.0,2012-02-01,2012,2
426768576,13569192180,121540027,28,21458:215485914;125501489:4330167;11945782:7813537;11684888:11468;21479:28619;12082847:107548441;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:15783706;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29792;1628665:11452;1628665:29778;1628665:29784;1628665:29793;1628665:131622;1628665:122776281;1628665:21419489;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,2014-03-26,2014,3,2,1,21458:215485914;125501489:4330167;11945782:7813537;11684888:11468;21479:28619;12082847:107548441;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:15783706;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29792;1628665:11452;1628665:29778;1628665:29784;1628665:29793;1628665:131622;1628665:122776281;1628665:21419489;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,20130401.0,1.0,2013-04-01,2013,4
72875105,14151218336,50009549,50014815,6943574:86358;21458:140249390;17187071:140510790;1633959:3701194,1,2012-09-17,2012,9,0,1,6943574:86358;21458:140249390;17187071:140510790;1633959:3701194,20120802.0,0.0,2012-08-02,2012,8
821089219,12611605545,50006032,50022520,21458:113310662;8633271:171376407;122277773:3397761;2815901:171107725;13023209:6331292,1,2014-04-10,2014,4,3,1,21458:113310662;8633271:171376407;122277773:3397761;2815901:171107725;13023209:6331292,20140615.0,0.0,2014-06-15,2014,6
106828323,19622521690,50012835,50014815,21458:119533678;50137560:298504407;1628665:29796;1628665:29784;1628665:29782;122451853:6474327;1628149:110568,1,2014-06-15,2014,6,6,1,21458:119533678;50137560:298504407;1628665:29796;1628665:29784;1628665:29782;122451853:6474327;1628149:110568,20140201.0,0.0,2014-02-01,2014,2
775276242,37469217502,50012364,122650008,21458:25179157;6625596:536189784;1628665:3233938;1628665:29796;13023209:536189784;22007:30384;22007:30385;22007:30387;22007:30388;22007:30389;22007:30390;22007:30392;22007:186457463;122217803:30915;2397831:16561212;122217809:47570;21948:3228727;122218021:135739;35730:3227759;25935:21991,1,2014-04-16,2014,4,2,1,21458:25179157;6625596:536189784;1628665:3233938;1628665:29796;13023209:536189784;22007:30384;22007:30385;22007:30387;22007:30388;22007:30389;22007:30390;22007:30392;22007:186457463;122217803:30915;2397831:16561212;122217809:47570;21948:3228727;122218021:135739;35730:3227759;25935:21991,20110201.0,0.0,2011-02-01,2011,2
761730076,27216992100,50024842,50008168,25935:21991;13545112:43704;1628665:3233941;1628665:3233942;1628665:3233939;21458:3286858;2246106:3527646,4,2013-09-17,2013,9,1,4,25935:21991;13545112:43704;1628665:3233941;1628665:3233942;1628665:3233939;21458:3286858;2246106:3527646,,0.0,2008-02-09,2008,2
76076096,19139083728,50016704,50022520,21458:216913781;35565685:217096257;1633959:3402434;5261493:52657772;5261480:37474085;34394:31279;33017:114414;33016:104551;1629333:3271268;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:3271317;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;1628665:31614;1628665:133527;22142:31457;22142:31458;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474,1,2014-01-10,2014,1,4,1,21458:216913781;35565685:217096257;1633959:3402434;5261493:52657772;5261480:37474085;34394:31279;33017:114414;33016:104551;1629333:3271268;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:3271317;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;1628665:31614;1628665:133527;22142:31457;22142:31458;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474,20140428.0,1.0,2014-04-28,2014,4
50839954,19707779331,211122,38,21458:4100827;1827998:137330;1930634:54488748;6933553:3313377;33595:28870;21475:137322;6933666:68145978;5393572:75369987;14814533:28870,6,2013-10-27,2013,10,6,6,21458:4100827;1827998:137330;1930634:54488748;6933553:3313377;33595:28870;21475:137322;6933666:68145978;5393572:75369987;14814533:28870,20110811.0,0.0,2011-08-11,2011,8
759253421,35139641534,121394024,50008168,21458:3300858;13023209:336631957;22009:29800;122217803:3290137;21477:30731631;21477:3979320;21477:28695579;25935:31381;13512069:40366865;21475:61944851;21475:20145005;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598,1,2014-07-13,2014,7,6,1,21458:3300858;13023209:336631957;22009:29800;122217803:3290137;21477:30731631;21477:3979320;21477:28695579;25935:31381;13512069:40366865;21475:61944851;21475:20145005;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598,20140227.0,0.0,2014-02-27,2014,2
31036295,35401823936,50006602,50008168,30497:30035;30498:30690;5426651:29841;1628366:30916;21458:3548430,1,2013-10-17,2013,10,3,1,30497:30035;30498:30690;5426651:29841;1628366:30916;21458:3548430,20120205.0,1.0,2012-02-05,2012,2
229463294,15226482483,50018831,50014815,21458:22582169;1629567:530726120;115175913:17828254;123923464:29774;25935:51746;7250727:21892;33337:46475170;22757:29230;122217774:34713,1,2014-08-12,2014,8,1,1,21458:22582169;1629567:530726120;115175913:17828254;123923464:29774;25935:51746;7250727:21892;33337:46475170;22757:29230;122217774:34713,20130707.0,0.0,2013-07-07,2013,7
255635397,21825255344,50018831,50014815,21458:16311407;29259819:117989883;29323648:71038106;123923464:29775;25935:51746;7250727:3218944;33337:293329956,1,2014-10-18,2014,10,5,1,21458:16311407;29259819:117989883;29323648:71038106;123923464:29775;25935:51746;7250727:3218944;33337:293329956,20130607.0,1.0,2013-06-07,2013,6
67170281,13973014432,50013711,50008168,1628665:3233938;22019:2026;22019:3251926;22019:3263874;22019:3385599;23181:31427;35779:131770;1628366:3230095;25935:21991;13394971:31377;21458:135695892;1633959:3359531,1,2012-09-19,2012,9,2,1,1628665:3233938;22019:2026;22019:3251926;22019:3263874;22019:3385599;23181:31427;35779:131770;1628366:3230095;25935:21991;13394971:31377;21458:135695892;1633959:3359531,20120612.0,1.0,2012-06-12,2012,6
753852498,26301384761,50012451,50008168,21458:87662128;1633959:287679910;33030:29800;33162:30914;3156768:4195556;3156768:30731631;3156768:3979320;3156768:3232480;3156768:28695579;3156768:4069612;25935:31381;13512069:8087049;1628324:3229558;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,2013-10-09,2013,10,2,1,21458:87662128;1633959:287679910;33030:29800;33162:30914;3156768:4195556;3156768:30731631;3156768:3979320;3156768:3232480;3156768:28695579;3156768:4069612;25935:31381;13512069:8087049;1628324:3229558;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,20131011.0,0.0,2013-10-11,2013,10
204505282,17968651336,50146022,50008168,1628665:29796;1628665:82340;1628665:108579;1628665:3233938;1628665:3233942;33245:23416;8151548:29802;22019:3340598;22019:3284610;22019:34731,1,2012-12-11,2012,12,1,1,1628665:29796;1628665:82340;1628665:108579;1628665:3233938;1628665:3233942;33245:23416;8151548:29802;22019:3340598;22019:3284610;22019:34731,20101006.0,0.0,2010-10-06,2010,10
756621534,40519345896,121394024,50008168,21458:108838;13023209:614728055;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:3232480;21477:3232478;21477:30731632;21477:28695579;21477:4069612;25935:31381;13512069:48867;21475:61944851;21475:20145005;21475:234713719;13512069:40366865;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,2014-12-03,2014,12,2,1,21458:108838;13023209:614728055;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:3232480;21477:3232478;21477:30731632;21477:28695579;21477:4069612;25935:31381;13512069:48867;21475:61944851;21475:20145005;21475:234713719;13512069:40366865;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,20141016.0,1.0,2014-10-16,2014,10
66738967,19533837621,50013711,50008168,21458:213448139;1628665:29787;1628665:29784;1628665:29796;22019:3238327;22019:3265977;22019:3248884;22019:3340598;23181:31426;35779:131778;1628366:32799;25935:21991;8151548:3228791;13394971:3381725;13395135:30912,1,2013-09-29,2013,9,6,1,21458:213448139;1628665:29787;1628665:29784;1628665:29796;22019:3238327;22019:3265977;22019:3248884;22019:3340598;23181:31426;35779:131778;1628366:32799;25935:21991;8151548:3228791;13394971:3381725;13395135:30912,,0.0,2004-11-09,2004,11
132383393,35463214346,50010410,50022520,21458:21779;6323543:152327241;19295270:13636525;35781:131819;122517771:3312418;22757:44902;6933553:21789;1628149:112911;33018:96030;122277714:44902,1,2014-11-11,2014,11,1,1,21458:21779;6323543:152327241;19295270:13636525;35781:131819;122517771:3312418;22757:44902;6933553:21789;1628149:112911;33018:96030;122277714:44902,20150315.0,0.0,2015-03-15,2015,3
1017989581,35886834108,50006235,50008168,1628665:3233941;1628665:3233942;1628665:3233939;2397831:40203;21475:17106236,1,2014-12-01,2014,12,0,1,1628665:3233941;1628665:3233942;1628665:3233939;2397831:40203;21475:17106236,20140804.0,1.0,2014-08-04,2014,8
13735440,18163455793,211122,38,21458:138742;36816:141627536;6933553:3313377;17427297:3329357;33595:44902;21475:137319;6933666:68145978;5393572:75369289,6,2013-12-19,2013,12,3,6,21458:138742;36816:141627536;6933553:3313377;17427297:3329357;33595:44902;21475:137319;6933666:68145978;5393572:75369289,20120323.0,0.0,2012-03-23,2012,3
2114469016,38650644752,50023797,28,11666049:40203;21479:28619;21475:135183931,1,2014-08-09,2014,8,5,1,11666049:40203;21479:28619;21475:135183931,20140416.0,0.0,2014-04-16,2014,4
321329368,16663600865,50013207,50008168,21458:11468;1633959:11468;2397831:16560881;2904342:30905;25935:31381;1628665:29778;22019:34731;22019:125938;22019:2026;22019:3238422;22019:50793479;22019:3251926;32047:93470;8151548:106665;13394971:30993;13395135:33213;13512632:44718,1,2012-08-25,2012,8,5,1,21458:11468;1633959:11468;2397831:16560881;2904342:30905;25935:31381;1628665:29778;22019:34731;22019:125938;22019:2026;22019:3238422;22019:50793479;22019:3251926;32047:93470;8151548:106665;13394971:30993;13395135:33213;13512632:44718,,0.0,2007-04-28,2007,4
842436337,19152924798,50013636,50008168,21458:134439308;1633959:13257694;16459793:13257694;25935:21990;32047:93470;22135:31412;1628366:32799;13529746:21983;13529646:117906619;13394971:30993;13539026:21984;1628665:3233942;1628665:29790;1628665:3233936;1628665:29798;1628665:29796;22019:3238327;22019:3265977;22019:3248884;22019:3284610;22019:34731,1,2013-10-15,2013,10,1,1,21458:134439308;1633959:13257694;16459793:13257694;25935:21990;32047:93470;22135:31412;1628366:32799;13529746:21983;13529646:117906619;13394971:30993;13539026:21984;1628665:3233942;1628665:29790;1628665:3233936;1628665:29798;1628665:29796;22019:3238327;22019:3265977;22019:3248884;22019:3284610;22019:34731,20111016.0,1.0,2011-10-16,2011,10
