user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>
262519726,19051046285,121398041,28,11666049:40203;21458:3961150;17472269:133028418;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;22277:125113;22277:47034;22277:131623;22277:2054;22277:48107;22277:21671;122277606:107545789;11684888:22986;21475:135183931,1,2014-07-03,2014,7,3,1,11666049:40203;21458:3961150;17472269:133028418;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;22277:125113;22277:47034;22277:131623;22277:2054;22277:48107;22277:21671;122277606:107545789;11684888:22986;21475:135183931
87207277,14234909614,121470030,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,2014-07-03,2014,7,3,1,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799
1053602675,20252281923,50013636,50008168,21458:216724052;1628665:29798;1628665:29796;25935:31381;32047:93470;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;122217803:30914;22009:29801;122277569:21983;2049128:117906617;22066:29563;22022:102274034;122277668:21984;36628385:4138615,1,2014-02-20,2014,2,3,1,21458:216724052;1628665:29798;1628665:29796;25935:31381;32047:93470;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;122217803:30914;22009:29801;122277569:21983;2049128:117906617;22066:29563;22022:102274034;122277668:21984;36628385:4138615
103125167,18426669796,50018438,50014815,21458:46896;1628665:3233941;1628665:3233942;21479:106713;13023209:4498834,16,2014-02-20,2014,2,3,13,21458:46896;1628665:3233941;1628665:3233942;21479:106713;13023209:4498834
886492677,19668429343,50016704,50022520,21458:3662539;5261385:3351834;13023209:3351834;21948:52265297;5261480:114542;21479:29800;122277773:114414;122217941:31484;1629333:3271269;122218045:106713;1629341:3271303;122218049:3271277;1629337:117245;22061:114477;122218046:3271316;21477:114412;122217803:3230095;22066:3456177;122509742:17632913;1628665:3233938;1628665:29793;21967:31457;21967:31458;21967:31461;21967:31462;21967:31465;21967:31466;21967:31469;21967:31470;21967:31473;21967:31474;21967:82020;21967:82023;21967:82024;21967:82026;21967:82027;21967:82030;21967:82029;21967:82032;21967:82033;21967:137851147,1,2014-06-28,2014,6,5,1,21458:3662539;5261385:3351834;13023209:3351834;21948:52265297;5261480:114542;21479:29800;122277773:114414;122217941:31484;1629333:3271269;122218045:106713;1629341:3271303;122218049:3271277;1629337:117245;22061:114477;122218046:3271316;21477:114412;122217803:3230095;22066:3456177;122509742:17632913;1628665:3233938;1628665:29793;21967:31457;21967:31458;21967:31461;21967:31462;21967:31465;21967:31466;21967:31469;21967:31470;21967:31473;21967:31474;21967:82020;21967:82023;21967:82024;21967:82026;21967:82027;21967:82030;21967:82029;21967:82032;21967:82033;21967:137851147
115566151,14778919435,50013187,28,1628665:3233938;1628665:29796;1628665:133527;1628665:29799;21475:11488282;11988555:59661751;11988132:114770;11988438:31483;11684888:104528258;21458:3495459;9200408:3447716;2397831:40203,1,2014-01-13,2014,1,0,1,1628665:3233938;1628665:29796;1628665:133527;1628665:29799;21475:11488282;11988555:59661751;11988132:114770;11988438:31483;11684888:104528258;21458:3495459;9200408:3447716;2397831:40203
55544814,4917672059,50015727,50014815,21458:4540492;1633959:58840623;7107736:3227806;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29782,4,2013-11-06,2013,11,2,4,21458:4540492;1633959:58840623;7107736:3227806;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29782
1714403831,22443564698,50014129,28,21458:57737100;12102318:7282254;11945782:7813537;12082847:107548441;11684888:104528258;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:11488282,1,2013-11-06,2013,11,2,1,21458:57737100;12102318:7282254;11945782:7813537;12082847:107548441;11684888:104528258;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:11488282
723975586,8096949165,50023591,50022520,1628665:3233941;1628665:29798;1628665:3233938;1628665:29787;1628665:133527;1628665:29785;1628665:29799;21967:29774;21967:29773;21967:29772;21967:29775;11697064:29479;11697039:21983;11719942:22516235;22334:30916;22334:30914;11761801:119492;8151548:29802;21458:125158443,1,2012-09-11,2012,9,1,1,1628665:3233941;1628665:29798;1628665:3233938;1628665:29787;1628665:133527;1628665:29785;1628665:29799;21967:29774;21967:29773;21967:29772;21967:29775;11697064:29479;11697039:21983;11719942:22516235;22334:30916;22334:30914;11761801:119492;8151548:29802;21458:125158443
66451440,9258781845,50013636,50008168,21458:11580;1628665:3233941;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;25935:31381;32047:93472;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:31412;1628366:32799;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;1633959:12659048,1,2012-09-11,2012,9,1,1,21458:11580;1628665:3233941;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;25935:31381;32047:93472;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:31412;1628366:32799;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;1633959:12659048
47342027,14066344263,50013636,50008168,21458:21599;13585028:3416646;1628665:3233942;1628665:29790;1628665:3233938;25935:21990;32047:93471;22019:3265977;22019:3340598;22019:3284610;22019:34731;22135:31412;1628366:30916;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:110150624;13539026:117942785,1,2012-09-11,2012,9,1,1,21458:21599;13585028:3416646;1628665:3233942;1628665:29790;1628665:3233938;25935:21990;32047:93471;22019:3265977;22019:3340598;22019:3284610;22019:34731;22135:31412;1628366:30916;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:110150624;13539026:117942785
354780072,17851314047,50016704,50022520,21458:3394654;5261331:237777686;1633959:237777686;5261493:52265297;5261480:37474164;34394:29800;33017:114414;33016:104551;1629323:106664;1629335:3271277;1629342:33213;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;1628665:3233942;1628665:3233938;1628665:133527;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474;22142:82020;22142:82023;22142:82026;22142:82029;22142:3248884,1,2013-07-25,2013,7,3,1,21458:3394654;5261331:237777686;1633959:237777686;5261493:52265297;5261480:37474164;34394:29800;33017:114414;33016:104551;1629323:106664;1629335:3271277;1629342:33213;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;1628665:3233942;1628665:3233938;1628665:133527;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474;22142:82020;22142:82023;22142:82026;22142:82029;22142:3248884
1660751516,12496195786,50024842,50008168,1628665:3233941;25935:21991;13545112:43704;13545177:117969336,2,2013-07-25,2013,7,3,2,1628665:3233941;25935:21991;13545112:43704;13545177:117969336
1981826945,40793811285,50010538,50008168,21458:37946447;13023209:696649694;25935:21990;1628348:11468;122217965:3227750;33069:104911;22066:3269223;22121:3268647;22061:30912;122217803:30916;122217965:114518;122218045:11337999;22009:29810;32047:93470;1628665:3233940;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,2015-01-08,2015,1,3,1,21458:37946447;13023209:696649694;25935:21990;1628348:11468;122217965:3227750;33069:104911;22066:3269223;22121:3268647;22061:30912;122217803:30916;122217965:114518;122218045:11337999;22009:29810;32047:93470;1628665:3233940;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375
61003275,36738992094,50018831,50014815,21458:21899;7255169:61035386;7368343:7327107;123923464:29774;25935:51746;7250727:21892;33337:46475170;22757:29230;122217774:29847,3,2015-01-08,2015,1,3,3,21458:21899;7255169:61035386;7368343:7327107;123923464:29774;25935:51746;7250727:21892;33337:46475170;22757:29230;122217774:29847
848482116,42178787281,50010538,50008168,21458:31340;13023209:25581424;25935:21991;1628665:29790;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748;32047:93470;1628348:11468;122217965:3227750;122218045:55366;33069:104911;22066:3381725;22121:117257297;22061:30912;122217803:30916;22009:106665,1,2015-01-19,2015,1,0,1,21458:31340;13023209:25581424;25935:21991;1628665:29790;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748;32047:93470;1628348:11468;122217965:3227750;122218045:55366;33069:104911;22066:3381725;22121:117257297;22061:30912;122217803:30916;22009:106665
405014302,43130926446,50012777,50014815,21458:46850;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:29787;1628665:29796;1628665:29782;13023209:772181942,1,2015-01-19,2015,1,0,1,21458:46850;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:29787;1628665:29796;1628665:29782;13023209:772181942
806635728,38985185626,121452056,50008168,21458:9398440;1628665:29784;122217801:3265977;122217801:3340598;122217801:34731;25935:21991,1,2014-06-15,2014,6,6,1,21458:9398440;1628665:29784;122217801:3265977;122217801:3340598;122217801:34731;25935:21991
1970876909,20197969079,211122,38,6940834:29865;21458:3270820;1629375:3253542;32946:137330;22757:29230;21475:20145005;6933553:3313377;1628149:112911;122277714:40732;3346378:75369289,1,2014-10-17,2014,10,4,1,6940834:29865;21458:3270820;1629375:3253542;32946:137330;22757:29230;21475:20145005;6933553:3313377;1628149:112911;122277714:40732;3346378:75369289
605724983,19747694834,50006520,50014815,21458:30992,12,2014-10-17,2014,10,4,12,21458:30992
2148300507,41694440222,50010549,50008168,115931637:36783070;25935:21990;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;1628665:29778;1628665:29784;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;32047:93471;1628348:3229645;122217965:114518;33069:29447291;22121:31004;22066:30993;22009:21671;22061:30912;122218045:55366;6863019:148660018;13023209:3282928;21458:228278428,1,2014-11-12,2014,11,2,1,115931637:36783070;25935:21990;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;1628665:29778;1628665:29784;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;32047:93471;1628348:3229645;122217965:114518;33069:29447291;22121:31004;22066:30993;22009:21671;22061:30912;122218045:55366;6863019:148660018;13023209:3282928;21458:228278428
818595619,36424612559,50013636,50008168,21458:99466824;13023209:3334185;120198214:3334185;25935:21991;32047:93470;22135:31410;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984;122217803:3230095;1628665:3233942;1628665:29798;1628665:3233938;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;122217801:138748;122217801:138749,1,2014-11-12,2014,11,2,1,21458:99466824;13023209:3334185;120198214:3334185;25935:21991;32047:93470;22135:31410;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984;122217803:3230095;1628665:3233942;1628665:29798;1628665:3233938;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;122217801:138748;122217801:138749
442760655,36611607467,50016704,50022520,1628665:3233941;1628665:29790;1628665:3233936;1628665:108579;21967:31483;21948:52657772;5261480:114542;21479:39681025;122277773:104554;122217941:31484;1629333:3271269;122218045:106713;1629341:3230695;122218049:3271277;1629337:3271291;22061:30912;122218046:7671802;21477:114412;122217803:3230095;22066:65007541;122509742:17632913;21458:655355886,1,2014-12-28,2014,12,6,1,1628665:3233941;1628665:29790;1628665:3233936;1628665:108579;21967:31483;21948:52657772;5261480:114542;21479:39681025;122277773:104554;122217941:31484;1629333:3271269;122218045:106713;1629341:3230695;122218049:3271277;1629337:3271291;22061:30912;122218046:7671802;21477:114412;122217803:3230095;22066:65007541;122509742:17632913;21458:655355886
1026379511,19281156237,50012375,50022520,21458:3731805;1633959:14267607;2397831:16561212;22021:170135846;35759:131621;22131:30905;22122:29563;22123:30911;22124:31395;10296185:3227750;1628665:133527;21967:29774;21967:29773;21967:29775,1,2012-09-05,2012,9,2,1,21458:3731805;1633959:14267607;2397831:16561212;22021:170135846;35759:131621;22131:30905;22122:29563;22123:30911;22124:31395;10296185:3227750;1628665:133527;21967:29774;21967:29773;21967:29775
113473924,15486726090,50014250,28,21458:30015090;1633959:43047819;1627584:28619;11684888:104528258;13420088:117266539,1,2012-09-05,2012,9,2,1,21458:30015090;1633959:43047819;1627584:28619;11684888:104528258;13420088:117266539
117887031,10956228163,50012451,50008168,1628665:3233942;1628665:3233938;1628665:133527;1628665:108579;1628665:29785;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;33030:29800;3156768:4069612;25935:31381;13512069:117821969;21458:46896;1633959:1860,1,2012-09-05,2012,9,2,1,1628665:3233942;1628665:3233938;1628665:133527;1628665:108579;1628665:29785;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;33030:29800;3156768:4069612;25935:31381;13512069:117821969;21458:46896;1633959:1860
468447138,15550398428,50012442,50008168,1628665:3233936;1628665:29782;1627349:11462;1628366:32799;23004:44010;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:112997257;22019:112997258;22019:112997259;25935:21991;21458:74701535;12683212:3381384,1,2012-09-05,2012,9,2,1,1628665:3233936;1628665:29782;1627349:11462;1628366:32799;23004:44010;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:112997257;22019:112997258;22019:112997259;25935:21991;21458:74701535;12683212:3381384
348660284,10896577394,50014250,28,1628665:29796;1628665:108579;1627584:11580;11684888:104528258;13420088:7559506;21475:137325;21458:19845327;29340022:30078863;1633959:23506,1,2013-05-25,2013,5,5,1,1628665:29796;1628665:108579;1627584:11580;11684888:104528258;13420088:7559506;21475:137325;21458:19845327;29340022:30078863;1633959:23506
129642523,23703880889,50012364,122650008,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:29787;1628665:29784;1628665:29793;1628665:29796;22007:30376;22007:30379;22007:30380;22007:30381;22007:30382;22007:30383;22007:30384;1628366:30915;1629216:47570;8185014:3228727;8185016:31619;25935:21990;25935:31381;21458:6417931;6629423:3838594;1633959:3838594;2397831:16561025,1,2013-05-25,2013,5,5,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:29787;1628665:29784;1628665:29793;1628665:29796;22007:30376;22007:30379;22007:30380;22007:30381;22007:30382;22007:30383;22007:30384;1628366:30915;1629216:47570;8185014:3228727;8185016:31619;25935:21990;25935:31381;21458:6417931;6629423:3838594;1633959:3838594;2397831:16561025
1708761610,18560026026,50016030,50008168,21458:30992;1628665:3233941;25935:31381;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,2013-05-25,2013,5,5,1,21458:30992;1628665:3233941;25935:31381;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924
